Symbol,Date,Open,High,Low,Close,Volume,Adj Close
JNJ,2016-03-16,107.730003,107.779999,106.879997,107.410004,6730700,107.410004
JNJ,2016-03-15,107.620003,108.349998,106.760002,107.760002,8459100,107.760002
JNJ,2016-03-14,107.919998,108.300003,107.309998,107.660004,7184700,107.660004
JNJ,2016-03-11,107.50,107.989998,107.209999,107.709999,7708800,107.709999
JNJ,2016-03-10,106.989998,107.480003,106.07,107.139999,10399800,107.139999
JNJ,2016-03-09,106.839996,107.019997,106.089996,106.839996,7433700,106.839996
JNJ,2016-03-08,106.519997,106.769997,105.970001,106.220001,7576800,106.220001
JNJ,2016-03-07,106.00,106.919998,105.489998,106.739998,6650900,106.739998
JNJ,2016-03-04,106.510002,106.980003,106.07,106.50,6674500,106.50
JNJ,2016-03-03,106.82,107.00,105.629997,106.650002,6905400,106.650002
JNJ,2016-03-02,106.910004,107.410004,106.43,107.040001,9699100,107.040001
JNJ,2016-03-01,105.900002,107.239998,105.440002,107.220001,8283700,107.220001
JNJ,2016-02-29,105.279999,106.199997,105.040001,105.209999,9491100,105.209999
JNJ,2016-02-26,106.82,106.919998,105.419998,105.779999,9048100,105.779999
JNJ,2016-02-25,104.949997,106.389999,104.769997,106.379997,8065200,106.379997
JNJ,2016-02-24,103.339996,105.080002,102.970001,104.959999,9038400,104.959999
JNJ,2016-02-23,104.650002,104.790001,103.959999,104.080002,6557800,104.080002
JNJ,2016-02-22,104.160004,104.75,104.050003,104.75,6908300,104.75
JNJ,2016-02-19,103.580002,104.68,103.379997,104.160004,9222300,104.160004
JNJ,2016-02-18,102.830002,104.68,102.50,104.239998,10744600,103.489998
JNJ,2016-02-17,102.75,103.239998,102.230003,102.50,8904000,101.762519
JNJ,2016-02-16,102.370003,103.050003,101.650002,102.32,10452800,101.583814
JNJ,2016-02-12,101.82,101.980003,100.720001,101.82,9035000,101.087411
JNJ,2016-02-11,100.459999,102.019997,99.980003,101.699997,12465800,100.968272
JNJ,2016-02-10,102.050003,102.910004,101.370003,101.730003,9833100,100.998062
JNJ,2016-02-09,101.309998,102.239998,100.970001,101.970001,10044500,101.236334
JNJ,2016-02-08,100.309998,103.510002,100.220001,102.00,14323800,101.266116
JNJ,2016-02-05,102.660004,102.769997,99.779999,100.540001,15522200,99.816622
JNJ,2016-02-04,103.610001,104.089996,102.730003,103.900002,10389000,103.152448
JNJ,2016-02-03,103.650002,104.379997,102.010002,104.139999,10168600,103.390719
JNJ,2016-02-02,103.300003,104.260002,103.00,103.410004,10616300,102.665975
JNJ,2016-02-01,103.610001,104.790001,103.220001,104.370003,9803700,103.619067
JNJ,2016-01-29,102.889999,104.75,102.629997,104.440002,15614600,103.688563
JNJ,2016-01-28,102.50,103.040001,101.849998,102.269997,12789500,101.534171
JNJ,2016-01-27,100.489998,103.379997,100.489998,102.160004,19330500,101.424969
JNJ,2016-01-26,97.260002,101.339996,97.139999,101.18,17266600,100.452017
JNJ,2016-01-25,96.720001,97.690002,96.040001,96.400002,9350200,95.70641
JNJ,2016-01-22,97.019997,97.089996,95.949997,96.75,8380000,96.05389
JNJ,2016-01-21,95.769997,96.639999,94.279999,95.940002,11266400,95.24972
JNJ,2016-01-20,96.110001,97.279999,94.529999,95.75,12685200,95.061085
JNJ,2016-01-19,97.93,98.410004,96.900002,97.50,12457800,96.798494
JNJ,2016-01-15,96.370003,98.00,96.25,97.00,12662200,96.302091
JNJ,2016-01-14,97.099998,99.470001,97.00,98.889999,10164300,98.178492
JNJ,2016-01-13,98.489998,98.980003,96.839996,97.019997,8290700,96.321944
JNJ,2016-01-12,97.989998,98.629997,97.239998,98.239998,6745000,97.533167
JNJ,2016-01-11,98.239998,98.629997,96.080002,97.57,8151400,96.86799
JNJ,2016-01-08,99.879997,99.940002,97.849998,98.160004,9766700,97.453749
JNJ,2016-01-07,99.309998,100.089996,98.879997,99.220001,9433100,98.50612
JNJ,2016-01-06,99.82,100.970001,99.599998,100.389999,7733800,99.6677
JNJ,2016-01-05,100.580002,101.440002,100.57,100.900002,6467200,100.174032
JNJ,2016-01-04,101.709999,101.809998,99.449997,100.480003,12722800,99.757056
JNJ,2015-12-31,103.370003,103.620003,102.690002,102.720001,4592600,101.980937
JNJ,2015-12-30,104.110001,104.339996,103.529999,103.779999,3847800,103.033308
JNJ,2015-12-29,103.339996,104.190002,103.339996,104.029999,4230000,103.28151
JNJ,2015-12-28,103.18,103.470001,102.93,103.220001,4063000,102.47734
JNJ,2015-12-24,103.120003,103.910004,103.010002,103.720001,2546300,102.973742
JNJ,2015-12-23,103.110001,103.669998,102.739998,103.489998,5531700,102.745394
JNJ,2015-12-22,101.910004,102.879997,101.150002,102.709999,5581600,101.971007
JNJ,2015-12-21,102.339996,102.919998,100.849998,101.580002,8321900,100.84914
JNJ,2015-12-18,103.080002,103.080002,101.949997,101.949997,14966000,101.216473
JNJ,2015-12-17,105.160004,105.260002,103.629997,103.639999,8740800,102.894316
JNJ,2015-12-16,104.639999,105.489998,103.519997,105.25,8178800,104.492733
JNJ,2015-12-15,102.650002,104.690002,102.650002,104.129997,9203600,103.380789
JNJ,2015-12-14,101.650002,102.290001,100.779999,102.150002,10641500,101.415039
JNJ,2015-12-11,102.370003,102.370003,101.43,101.68,7796500,100.948419
JNJ,2015-12-10,102.300003,103.339996,101.800003,102.639999,6479300,101.901511
JNJ,2015-12-09,102.139999,103.339996,101.669998,102.150002,7947000,101.415039
JNJ,2015-12-08,102.980003,103.239998,101.910004,102.419998,8005400,101.683093
JNJ,2015-12-07,102.610001,103.489998,102.599998,103.32,7262900,102.576619
JNJ,2015-12-04,101.400002,103.00,101.279999,102.949997,7845400,102.209278
JNJ,2015-12-03,102.269997,102.370003,100.309998,100.790001,12008700,100.064823
JNJ,2015-12-02,102.50,102.93,101.989998,102.050003,6623500,101.31576
JNJ,2015-12-01,101.730003,102.489998,101.120003,102.360001,7545700,101.623527
JNJ,2015-11-30,102.480003,102.480003,101.239998,101.239998,8983700,100.511583
JNJ,2015-11-27,102.279999,102.620003,101.790001,102.370003,2353800,101.633457
JNJ,2015-11-25,102.169998,102.330002,101.959999,101.959999,5400800,101.226403
JNJ,2015-11-24,101.809998,102.790001,101.809998,102.040001,7492400,101.30583
JNJ,2015-11-23,102.389999,103.00,102.190002,102.769997,6730600,102.030573
JNJ,2015-11-20,102.489998,102.800003,102.199997,102.480003,7671500,101.742666
JNJ,2015-11-19,102.660004,102.68,102.059998,102.489998,5164500,101.007984
JNJ,2015-11-18,101.529999,102.800003,101.309998,102.669998,7148400,101.185381
JNJ,2015-11-17,100.379997,101.709999,100.379997,101.50,5124000,100.032301
JNJ,2015-11-16,100.379997,101.290001,100.040001,101.220001,5755800,99.756351
JNJ,2015-11-13,100.040001,100.940002,99.739998,99.879997,8517500,98.435724
JNJ,2015-11-12,101.139999,101.610001,100.220001,100.269997,6918700,98.820084
JNJ,2015-11-11,101.779999,102.360001,101.50,101.860001,6284700,100.387096
JNJ,2015-11-10,101.00,101.760002,100.68,101.449997,5114200,99.983021
JNJ,2015-11-09,101.389999,101.589996,100.550003,100.839996,6625900,99.381841
JNJ,2015-11-06,101.57,101.919998,100.860001,101.919998,6221100,100.446226
JNJ,2015-11-05,102.25,102.489998,101.419998,102.330002,6545600,100.850301
JNJ,2015-11-04,101.900002,102.389999,101.690002,101.940002,5592300,100.465941
JNJ,2015-11-03,101.839996,102.300003,101.110001,101.959999,6229200,100.485649
JNJ,2015-11-02,101.18,102.339996,100.839996,102.169998,6297900,100.692611
JNJ,2015-10-30,101.529999,102.120003,101.010002,101.029999,10520300,99.569096
JNJ,2015-10-29,100.470001,101.529999,100.120003,101.370003,6340700,99.904184
JNJ,2015-10-28,100.449997,100.480003,99.50,100.480003,7256300,99.027054
JNJ,2015-10-27,99.919998,100.900002,99.699997,100.190002,8883200,98.741246
JNJ,2015-10-26,100.050003,100.279999,99.489998,99.940002,7561600,98.494861
JNJ,2015-10-23,99.879997,100.879997,99.529999,100.309998,9178900,98.859506
JNJ,2015-10-22,97.849998,99.809998,97.129997,99.529999,9887900,98.090786
JNJ,2015-10-21,97.639999,98.220001,97.07,97.629997,7059800,96.218259
JNJ,2015-10-20,97.949997,98.25,97.309998,97.589996,6041800,96.178837
JNJ,2015-10-19,98.050003,98.199997,97.309998,97.940002,8725400,96.523782
JNJ,2015-10-16,97.870003,98.309998,97.400002,98.239998,9110800,96.819439
JNJ,2015-10-15,95.00,97.349998,94.860001,97.150002,9561900,95.745204
JNJ,2015-10-14,95.209999,95.959999,94.120003,94.529999,8881900,93.163087
JNJ,2015-10-13,94.790001,96.230003,94.309998,95.449997,12761900,94.069782
JNJ,2015-10-12,95.07,96.470001,94.980003,95.989998,8957900,94.601974
JNJ,2015-10-09,95.139999,95.959999,94.779999,95.370003,8259700,93.990944
JNJ,2015-10-08,94.709999,95.199997,93.809998,95.080002,7090700,93.705137
JNJ,2015-10-07,94.260002,95.419998,93.440002,94.980003,9397300,93.606584
JNJ,2015-10-06,94.519997,94.660004,92.580002,93.419998,8365200,92.069137
JNJ,2015-10-05,94.190002,94.82,94.080002,94.760002,9419200,93.389764
JNJ,2015-10-02,92.139999,93.970001,91.839996,93.93,8368100,92.571764
JNJ,2015-10-01,93.43,93.849998,91.760002,93.169998,9675900,91.822752
JNJ,2015-09-30,94.129997,94.470001,92.589996,93.349998,10970100,92.000149
JNJ,2015-09-29,92.239998,93.839996,91.830002,93.040001,11520000,91.694634
JNJ,2015-09-28,90.699997,92.07,89.900002,91.370003,14332800,90.048785
JNJ,2015-09-25,92.93,93.129997,90.760002,91.00,10794400,89.684132
JNJ,2015-09-24,92.519997,92.940002,91.779999,92.480003,7407600,91.142734
JNJ,2015-09-23,93.209999,93.699997,92.559998,92.989998,5609300,91.645354
JNJ,2015-09-22,92.260002,93.440002,91.879997,93.239998,10618700,91.891739
JNJ,2015-09-21,93.870003,94.599998,92.370003,93.129997,7053700,91.783329
JNJ,2015-09-18,94.080002,94.720001,93.25,93.389999,14211100,92.039572
JNJ,2015-09-17,94.529999,96.190002,94.32,94.839996,8258000,93.468602
JNJ,2015-09-16,94.489998,94.82,93.82,94.610001,5630400,93.241932
JNJ,2015-09-15,93.790001,94.75,93.190002,94.400002,7030700,93.034969
JNJ,2015-09-14,92.900002,93.910004,92.510002,93.32,7948700,91.970584
JNJ,2015-09-11,92.440002,93.00,91.800003,92.93,7381300,91.586224
JNJ,2015-09-10,92.110001,93.480003,91.620003,92.720001,8359500,91.379262
JNJ,2015-09-09,94.989998,95.160004,92.029999,92.220001,7384500,90.886492
JNJ,2015-09-08,93.089996,93.980003,92.510002,93.940002,11394100,92.581622
JNJ,2015-09-04,91.580002,91.879997,90.57,91.309998,10996800,89.989647
JNJ,2015-09-03,93.660004,94.089996,92.260002,92.639999,9027200,91.300417
JNJ,2015-09-02,93.169998,93.470001,92.50,93.349998,11517400,92.000149
JNJ,2015-09-01,92.290001,92.889999,91.459999,92.089996,14593500,90.758367
JNJ,2015-08-31,94.879997,95.169998,93.580002,93.980003,9083500,92.621044
JNJ,2015-08-28,95.93,96.290001,94.379997,95.169998,9200300,93.793832
JNJ,2015-08-27,96.099998,96.400002,94.349998,96.220001,11131200,94.828652
JNJ,2015-08-26,92.910004,95.220001,91.459999,95.110001,14738300,93.734702
JNJ,2015-08-25,95.690002,95.699997,90.400002,90.730003,15671100,89.41804
JNJ,2015-08-24,91.080002,95.209999,81.790001,92.82,25636300,91.477814
JNJ,2015-08-21,97.220001,98.519997,95.510002,95.559998,16141500,94.178192
JNJ,2015-08-20,98.949997,100.120003,98.790001,98.790001,10620400,96.622337
JNJ,2015-08-19,99.18,99.989998,98.779999,99.309998,7642400,97.130924
JNJ,2015-08-18,99.239998,99.68,99.019997,99.370003,7618800,97.189612
JNJ,2015-08-17,98.440002,99.879997,98.059998,99.870003,6901800,97.678641
JNJ,2015-08-14,98.330002,98.830002,97.870003,98.809998,5177300,96.641895
JNJ,2015-08-13,98.739998,98.980003,98.150002,98.480003,5048000,96.319141
JNJ,2015-08-12,98.400002,98.730003,97.410004,98.709999,7462400,96.544091
JNJ,2015-08-11,99.050003,99.339996,98.769997,99.010002,6682600,96.837511
JNJ,2015-08-10,99.57,100.059998,99.449997,99.790001,6133500,97.600395
JNJ,2015-08-07,99.019997,99.07,98.160004,98.849998,6027900,96.681018
JNJ,2015-08-06,100.489998,100.599998,99.010002,99.07,6988000,96.896192
JNJ,2015-08-05,100.57,101.00,100.349998,100.519997,4571300,98.314373
JNJ,2015-08-04,100.410004,100.50,99.650002,99.800003,6005300,97.610178
JNJ,2015-08-03,100.00,100.209999,99.230003,100.019997,6172500,97.825344
JNJ,2015-07-31,100.339996,100.980003,99.959999,100.209999,6216800,98.011177
JNJ,2015-07-30,99.800003,100.00,99.379997,99.839996,5517400,97.649293
JNJ,2015-07-29,99.260002,100.050003,99.050003,99.730003,7853500,97.541714
JNJ,2015-07-28,98.889999,99.230003,98.419998,99.019997,7757500,96.847286
JNJ,2015-07-27,98.970001,98.989998,97.919998,98.279999,8734000,96.123525
JNJ,2015-07-24,99.75,99.949997,99.050003,99.150002,6524200,96.974438
JNJ,2015-07-23,100.50,100.599998,100.00,100.199997,5016100,98.001395
JNJ,2015-07-22,100.410004,100.709999,99.730003,100.18,6721900,97.981837
JNJ,2015-07-21,100.599998,100.809998,100.07,100.339996,5891600,98.138322
JNJ,2015-07-20,100.50,100.650002,100.099998,100.370003,5016200,98.16767
JNJ,2015-07-17,100.889999,100.910004,99.959999,100.080002,8054200,97.884033
JNJ,2015-07-16,100.949997,101.360001,100.779999,101.110001,5775000,98.891431
JNJ,2015-07-15,99.760002,100.940002,99.629997,100.419998,7990300,98.216569
JNJ,2015-07-14,99.260002,99.879997,98.550003,99.779999,9890600,97.590612
JNJ,2015-07-13,100.050003,100.480003,99.870003,100.269997,6986300,98.069858
JNJ,2015-07-10,99.779999,99.889999,99.089996,99.529999,6969300,97.346098
JNJ,2015-07-09,99.050003,99.540001,98.400002,98.400002,7316400,96.240895
JNJ,2015-07-08,98.419998,98.589996,97.690002,97.769997,6845500,95.624714
JNJ,2015-07-07,98.629997,98.980003,97.519997,98.919998,7122600,96.749482
JNJ,2015-07-06,97.709999,98.50,96.639999,98.199997,6817800,96.045279
JNJ,2015-07-02,98.849998,99.019997,98.32,98.440002,6091900,96.280018
JNJ,2015-07-01,98.300003,98.68,97.639999,98.470001,6726700,96.309359
JNJ,2015-06-30,98.43,98.449997,97.300003,97.459999,8967900,95.321518
JNJ,2015-06-29,98.980003,99.349998,97.620003,97.68,11150900,95.536692
JNJ,2015-06-26,99.43,100.129997,99.25,99.639999,9041100,97.453685
JNJ,2015-06-25,99.50,99.980003,99.110001,99.120003,6581100,96.945098
JNJ,2015-06-24,99.510002,99.809998,99.07,99.330002,7254700,97.150489
JNJ,2015-06-23,100.099998,100.360001,99.480003,99.779999,6046600,97.590612
JNJ,2015-06-22,100.599998,100.839996,99.989998,100.089996,5055900,97.893808
JNJ,2015-06-19,99.879997,100.199997,99.779999,99.860001,11653600,97.668859
JNJ,2015-06-18,98.860001,100.550003,98.709999,100.360001,8815800,98.157888
JNJ,2015-06-17,98.379997,99.120003,98.150002,98.730003,6155800,96.563656
JNJ,2015-06-16,97.50,98.489998,97.099998,98.360001,6049500,96.201772
JNJ,2015-06-15,97.75,97.870003,97.010002,97.489998,6833500,95.350859
JNJ,2015-06-12,98.879997,99.230003,98.120003,98.349998,8717200,96.191989
JNJ,2015-06-11,99.199997,99.800003,98.830002,99.239998,6175200,97.06246
JNJ,2015-06-10,98.480003,99.550003,98.199997,98.879997,10025100,96.710359
JNJ,2015-06-09,98.440002,98.540001,97.800003,98.209999,7844300,96.055062
JNJ,2015-06-08,98.599998,98.980003,97.959999,97.959999,7054600,95.810547
JNJ,2015-06-05,98.989998,99.050003,98.199997,98.589996,7557300,96.426721
JNJ,2015-06-04,99.940002,100.470001,99.059998,99.230003,8057900,97.052685
JNJ,2015-06-03,100.32,100.43,99.839996,100.089996,5375200,97.893808
JNJ,2015-06-02,99.919998,100.239998,99.099998,99.980003,8312400,97.786228
JNJ,2015-06-01,100.279999,100.599998,99.720001,100.040001,7298100,97.844909
JNJ,2015-05-29,101.550003,101.620003,99.830002,100.139999,9957800,97.942714
JNJ,2015-05-28,101.010002,101.699997,100.809998,101.150002,5700100,98.930554
JNJ,2015-05-27,101.010002,101.410004,100.800003,101.129997,9297900,98.910989
JNJ,2015-05-26,101.230003,101.550003,100.580002,100.82,7918900,98.607793
JNJ,2015-05-22,102.269997,102.410004,101.330002,101.349998,6216600,99.126163
JNJ,2015-05-21,102.910004,103.300003,102.339996,102.419998,6875600,100.172684
JNJ,2015-05-20,104.419998,104.480003,103.309998,103.599998,7146500,100.593247
JNJ,2015-05-19,103.660004,104.120003,103.260002,103.959999,7724100,100.9428
JNJ,2015-05-18,102.370003,104.339996,102.32,103.419998,10479600,100.418471
JNJ,2015-05-15,101.980003,102.32,101.669998,102.300003,6023500,99.330981
JNJ,2015-05-14,100.970001,101.870003,100.949997,101.830002,5454000,98.874621
JNJ,2015-05-13,100.68,101.129997,100.470001,100.550003,5826800,97.631771
JNJ,2015-05-12,100.879997,101.050003,100.279999,100.470001,6903100,97.554091
JNJ,2015-05-11,101.32,101.660004,101.010002,101.029999,5698900,98.097836
JNJ,2015-05-08,100.480003,101.669998,100.440002,101.470001,7508600,98.525068
JNJ,2015-05-07,98.940002,100.00,98.910004,99.660004,6401600,96.767602
JNJ,2015-05-06,99.620003,99.870003,98.660004,99.169998,8030800,96.291818
JNJ,2015-05-05,100.129997,100.290001,99.290001,99.50,8828000,96.612242
JNJ,2015-05-04,100.330002,100.550003,100.160004,100.349998,5532400,97.437571
JNJ,2015-05-01,99.620003,100.389999,99.620003,100.129997,6255000,97.223955
JNJ,2015-04-30,100.07,100.150002,98.769997,99.199997,10170600,96.320946
JNJ,2015-04-29,100.510002,100.610001,99.900002,100.389999,8926200,97.476411
JNJ,2015-04-28,100.449997,100.949997,99.309998,100.739998,7484600,97.816252
JNJ,2015-04-27,101.160004,101.599998,100.470001,100.580002,9113900,97.660899
JNJ,2015-04-24,100.110001,101.529999,100.00,101.080002,6566900,98.146388
JNJ,2015-04-23,100.50,100.82,99.910004,100.459999,7351500,97.544379
JNJ,2015-04-22,100.629997,100.800003,99.959999,100.43,4763900,97.515251
JNJ,2015-04-21,100.660004,100.989998,100.160004,100.300003,6532700,97.389027
JNJ,2015-04-20,100.260002,100.879997,100.050003,100.209999,6668500,97.301635
JNJ,2015-04-17,99.370003,99.849998,99.110001,99.580002,11084200,96.689922
JNJ,2015-04-16,100.269997,100.32,99.769997,99.790001,7324800,96.893826
JNJ,2015-04-15,100.540001,101.239998,100.330002,100.599998,8237100,97.680316
JNJ,2015-04-14,101.050003,101.459999,100.190002,100.519997,9322200,97.602636
JNJ,2015-04-13,101.540001,101.980003,100.550003,100.550003,10753500,97.631771
JNJ,2015-04-10,101.330002,102.139999,100.93,102.059998,6786500,99.097942
JNJ,2015-04-09,100.57,101.650002,100.330002,101.330002,8073900,98.389132
JNJ,2015-04-08,99.839996,100.449997,99.599998,100.160004,7354100,97.253091
JNJ,2015-04-07,99.550003,100.870003,99.43,100.099998,7900300,97.194827
JNJ,2015-04-06,98.839996,99.559998,98.040001,99.160004,9697600,96.282113
JNJ,2015-04-02,99.440002,99.989998,98.889999,99.639999,6097100,96.748178
JNJ,2015-04-01,100.459999,100.459999,98.610001,99.150002,11368100,96.272401
JNJ,2015-03-31,100.970001,101.489998,100.589996,100.599998,8028000,97.680316
JNJ,2015-03-30,101.239998,101.860001,100.760002,101.550003,6061200,98.602748
JNJ,2015-03-27,100.279999,100.949997,100.150002,100.339996,5847400,97.427859
JNJ,2015-03-26,99.949997,100.809998,99.559998,100.139999,9972400,97.233667
JNJ,2015-03-25,101.849998,102.50,100.339996,100.339996,8444100,97.427859
JNJ,2015-03-24,102.830002,103.230003,101.93,101.959999,8390700,99.000845
JNJ,2015-03-23,102.470001,103.349998,102.230003,102.980003,9016000,99.991246
JNJ,2015-03-20,101.870003,102.900002,101.760002,102.400002,12433800,99.428078
JNJ,2015-03-19,101.040001,101.959999,100.910004,101.690002,6863100,98.738685
JNJ,2015-03-18,99.889999,101.739998,99.129997,101.459999,7972500,98.515357
JNJ,2015-03-17,100.110001,100.519997,99.410004,99.889999,7301500,96.990923
JNJ,2015-03-16,99.739998,101.07,99.739998,101.059998,7726500,98.126964
JNJ,2015-03-13,99.849998,100.050003,98.639999,99.209999,7821800,96.330658
JNJ,2015-03-12,98.959999,100.239998,98.830002,99.830002,8318000,96.932666
JNJ,2015-03-11,99.830002,99.830002,98.220001,98.32,9138100,95.466488
JNJ,2015-03-10,99.989998,100.440002,99.510002,99.529999,8735700,96.64137
JNJ,2015-03-09,100.199997,100.919998,99.760002,100.660004,5701100,97.738579
JNJ,2015-03-06,102.089996,102.43,99.879997,100.110001,9287600,97.204539
JNJ,2015-03-05,102.07,103.209999,102.00,102.519997,8042300,99.54459
JNJ,2015-03-04,102.120003,102.120003,101.169998,101.650002,8665500,98.699845
JNJ,2015-03-03,103.099998,103.099998,101.809998,102.339996,6419700,99.369814
JNJ,2015-03-02,102.510002,103.410004,102.510002,103.220001,7277600,100.224279
JNJ,2015-02-27,103.040001,103.330002,102.480003,102.510002,8500000,99.534886
JNJ,2015-02-26,101.379997,103.18,101.220001,102.800003,11437900,99.81647
JNJ,2015-02-25,100.940002,101.290001,100.160004,101.209999,9684000,98.272612
JNJ,2015-02-24,100.25,101.050003,100.00,100.699997,6587200,97.777412
JNJ,2015-02-23,100.739998,100.769997,99.800003,100.18,6878200,97.272507
JNJ,2015-02-20,100.18,100.370003,99.110001,100.260002,10085700,97.350187
JNJ,2015-02-19,99.949997,100.839996,99.610001,100.699997,10028200,97.09773
JNJ,2015-02-18,100.699997,100.940002,99.379997,99.959999,7878200,96.384204
JNJ,2015-02-17,99.389999,100.480003,99.120003,100.440002,8627100,96.847036
JNJ,2015-02-13,98.440002,99.669998,98.330002,99.620003,11153600,96.05637
JNJ,2015-02-12,100.50,100.540001,97.150002,98.440002,25835200,94.918581
JNJ,2015-02-11,100.459999,100.790001,99.949997,100.379997,8177000,96.789177
JNJ,2015-02-10,100.190002,100.699997,99.43,100.349998,12275500,96.760252
JNJ,2015-02-09,101.059998,101.059998,99.099998,99.779999,9851700,96.210642
JNJ,2015-02-06,102.110001,102.449997,100.830002,101.099998,9118500,97.483423
JNJ,2015-02-05,101.57,102.559998,101.459999,102.459999,6642200,98.794773
JNJ,2015-02-04,102.120003,102.449997,101.019997,101.360001,9514100,97.734124
JNJ,2015-02-03,101.400002,102.559998,101.120003,102.459999,10005200,98.794773
JNJ,2015-02-02,100.489998,100.849998,99.379997,100.830002,8990700,97.223084
JNJ,2015-01-30,101.580002,102.00,100.089996,100.139999,10676300,96.557765
JNJ,2015-01-29,101.510002,102.459999,100.669998,102.379997,7569300,98.717633
JNJ,2015-01-28,102.480003,102.93,101.440002,101.480003,9053200,97.849834
JNJ,2015-01-27,101.830002,102.769997,100.93,102.089996,10160500,98.438006
JNJ,2015-01-26,101.800003,102.449997,101.209999,102.260002,8962800,98.60193
JNJ,2015-01-23,102.940002,102.970001,101.940002,102.199997,10126000,98.544072
JNJ,2015-01-22,102.389999,103.830002,101.57,103.760002,9036600,100.048272
JNJ,2015-01-21,100.559998,102.099998,100.400002,101.900002,11702900,98.254808
JNJ,2015-01-20,101.550003,102.050003,100.260002,101.290001,20460000,97.666628
JNJ,2015-01-16,102.059998,104.620003,102.00,104.040001,14092300,100.318255
JNJ,2015-01-15,104.00,104.00,101.949997,102.489998,10834800,98.823699
JNJ,2015-01-14,103.860001,104.43,103.510002,104.00,8887700,100.279685
JNJ,2015-01-13,105.440002,106.330002,104.239998,104.760002,10151100,101.0125
JNJ,2015-01-12,105.169998,105.82,104.300003,104.580002,6839000,100.838938
JNJ,2015-01-09,106.50,106.50,104.75,104.940002,7360100,101.186061
JNJ,2015-01-08,106.059998,106.489998,105.75,106.389999,9916000,102.584188
JNJ,2015-01-07,103.910004,105.830002,103.809998,105.559998,7931700,101.783877
JNJ,2015-01-06,104.339996,104.989998,102.940002,103.279999,7428000,99.585439
JNJ,2015-01-05,104.480003,104.730003,103.68,103.790001,8079300,100.077198
JNJ,2015-01-02,105.050003,105.550003,104.129997,104.519997,5753600,100.78108
JNJ,2014-12-31,105.610001,106.110001,104.540001,104.57,6202100,100.829294
JNJ,2014-12-30,105.419998,105.800003,105.059998,105.360001,4371700,101.591035
JNJ,2014-12-29,104.639999,105.690002,104.610001,105.330002,4273400,101.562109
JNJ,2014-12-26,105.07,105.690002,104.690002,105.059998,2947800,101.301764
JNJ,2014-12-24,104.379997,105.330002,104.379997,104.589996,3415100,100.848575
JNJ,2014-12-23,106.660004,106.910004,103.919998,104.279999,10171700,100.549667
JNJ,2014-12-22,105.690002,106.830002,105.669998,106.739998,8124500,102.921666
JNJ,2014-12-19,106.629997,107.389999,105.50,105.550003,19154400,101.77424
JNJ,2014-12-18,105.620003,106.82,104.739998,106.809998,11756800,102.989162
JNJ,2014-12-17,103.269997,104.489998,102.699997,104.07,10207600,100.34718
JNJ,2014-12-16,103.480003,105.209999,102.50,102.760002,10209200,99.084044
